YEAR,PERIOD,SEND DATE,ENTITY CODE,ENTITY,LINE CODE,INTERVENTION LINE,SERVICE CODE,SERVICE NAME,UBIGEO,DEPARTMENT,PROVINCE,DISTRICT,CARE CENTER CODE,CARE CENTER NAME,EMC NO.,N° CASES ATTENDED-TOTAL,N° CASES ATTENDED - MEN - TOTAL,N° CASES ATTENDED - WOMEN - TOTAL,N° CASES ATTENDED - PSYCHOLOGICAL VIOLENCE,N° CASES ATTENDED - PHYSICAL VIOLENCE,N° CASES ATTENDED - SEXUAL VIOLENCE,N° CASES ATTENDED - ECONOMIC OR PATRIMONIAL VIOLENCE,N° CASES ATTENDED - 0_5 - TOTAL,N° CASES ATTENDED - 0_5 - MEN,N° CASOS ATENDIDOS - 0_5 - MUJERES,N° CASES ATTENDED - 6_11 - TOTAL,N° CASES ATTENDED - 6_11 - MEN,N° CASES ATTENDED - 6_11 - WOMEN,N° CASES ATTENDED - 12_17 - TOTAL,N° CASES ATTENDED - 12_17 - MEN,N° CASES ATTENDED - 12_17 - WOMEN,N° CASES ATTENDED - 18_25 - TOTAL,N° CASES ATTENDED - 18_25 - MEN,N° CASES ATTENDED - 18_25 - WOMEN,N° CASES ATTENDED - 18_29 - TOTAL,N° CASES ATTENDED - 18_29 - MEN,N° CASES ATTENDED - 18_29 - WOMEN,N° CASES ATTENDED - 26_35 - TOTAL,N° CASES ATTENDED - 26_35 - MEN,N° CASES ATTENDED - 26_35 - WOMEN,N° CASES ATTENDED - 36_45 - TOTAL,N° CASES ATTENDED - 36_45 - MEN,N° CASES ATTENDED - 36_45 - WOMEN,N° CASES ATTENDED - 30_59 - TOTAL,N° CASES ATTENDED - 30_59 - MEN,N° CASES ATTENDED - 30_59 - WOMEN,N° CASES ATTENDED - 46_59 - TOTAL,N° CASES ATTENDED - 46_59 - MEN,N° CASES ATTENDED - 46_59 - WOMEN,N° CASES ATTENDED - 60_MORE - TOTAL,N° CASES ATTENDED - 60_MORE - MEN,N° CASES ATTENDED - 60_MORE - WOMEN,NUMBER OF ACTIVITIES - TOTAL
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,20101,ÁNCASH,HUARAZ,HUARAZ,CEM042,CEM HUARAZ,1,134,11,123,37,81,16,0,3,2,1,10,5,5,19,3,16,,,,31,0,31,,,,,,,65,1,64,,,,6,0,6,"2,614"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,21101,ÁNCASH,HUARMEY,HUARMEY,CEM043,CEM HUARMEY,1,137,14,123,59,50,27,1,3,3,0,14,2,12,29,1,28,,,,29,1,28,,,,,,,49,2,47,,,,13,5,8,"4,152"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150701,LIMA,HUAROCHIRÍ,MATUCANA,CEM044,CEM HUAROCHIRI,1,78,9,69,24,31,23,0,5,2,3,12,5,7,25,2,23,,,,15,0,15,,,,,,,21,0,21,,,,0,0,0,"5,893"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150103,LIMA,LIMA,ATE,CEM045,CEM HUAYCAN,1,142,20,122,71,41,30,0,6,1,5,12,7,5,26,6,20,,,,21,0,21,,,,,,,56,2,54,,,,21,4,17,"3,026"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,170204,MADRE DE DIOS,MANU,HUEPETUHE,CEM046,CEM HUEPETUHE,1,77,1,76,35,31,11,0,1,0,1,3,0,3,12,0,12,,,,18,0,18,,,,,,,43,1,42,,,,0,0,0,"6,747"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,170302,MADRE DE DIOS,TAHUAMANU,IBERIA,CEM047,CEM IBERIA,1,81,19,62,57,14,10,0,21,8,13,19,5,14,14,3,11,,,,8,0,8,,,,,,,17,2,15,,,,2,1,1,"3,932"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,110101,ICA,ICA,ICA,CEM048,CEM ICA,1,162,31,131,95,56,11,0,7,2,5,24,16,8,14,5,9,,,,43,1,42,,,,,,,61,1,60,,,,13,6,7,"7,799"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,210501,PUNO,EL COLLAO,ILAVE,CEM049,CEM ILAVE,1,85,5,80,24,45,16,0,1,0,1,7,2,5,20,1,19,,,,22,0,22,,,,,,,31,2,29,,,,4,0,4,"6,796"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150112,LIMA,LIMA,INDEPENDENCIA,CEM050,CEM INDEPENDENCIA,1,195,25,170,103,50,42,0,15,4,11,26,5,21,44,10,34,,,,40,1,39,,,,,,,58,1,57,,,,12,4,8,"2,251"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,160108,LORETO,MAYNAS,PUNCHANA,CEM051,CEM IQUITOS,1,135,14,121,61,45,29,0,8,4,4,14,2,12,28,7,21,,,,22,0,22,,,,,,,59,1,58,,,,4,0,4,"2,680"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,60801,CAJAMARCA,JAÉN,JAÉN,CEM052,CEM JAEN,1,194,20,174,89,82,23,0,0,0,0,13,5,8,24,5,19,,,,59,0,59,,,,,,,82,5,77,,,,16,5,11,"5,377"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,120401,JUNÍN,JAUJA,JAUJA,CEM053,CEM JAUJA,1,87,11,76,40,31,16,0,5,3,2,12,4,8,15,3,12,,,,24,1,23,,,,,,,27,0,27,,,,4,0,4,"4,870"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,211101,PUNO,SAN ROMÁN,JULIACA,CEM054,CEM JULIACA,1,135,9,126,43,75,17,0,1,1,0,8,6,2,12,1,11,,,,35,0,35,,,,,,,72,1,71,,,,7,0,7,"4,853"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80907,CUSCO,LA CONVENCIÓN,KIMBIRI,CEM055,CEM KIMBIRI,1,171,8,163,59,93,19,0,3,1,2,10,2,8,18,2,16,,,,55,0,55,,,,,,,82,3,79,,,,3,0,3,"5,409"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,CEM056,CEM LA ESPERANZA,1,297,37,260,128,105,62,2,25,14,11,40,15,25,62,3,59,,,,57,0,57,,,,,,,94,1,93,,,,19,4,15,"7,496"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50501,AYACUCHO,LA MAR,SAN MIGUEL,CEM057,CEM LA MAR,1,143,29,114,51,69,23,0,5,2,3,12,5,7,17,4,13,,,,41,0,41,,,,,,,48,2,46,,,,20,16,4,"4,824"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150134,LIMA,LIMA,SAN LUIS,CEM058,CEM SAN LUIS,1,88,13,75,34,30,23,1,6,5,1,14,5,9,13,1,12,,,,12,0,12,,,,,,,38,2,36,,,,5,0,5,"4,658"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CEM059,CEM LAMBAYEQUE,1,138,17,121,69,52,17,0,5,3,2,18,8,10,26,2,24,,,,33,0,33,,,,,,,51,3,48,,,,5,1,4,"7,998"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150101,LIMA,LIMA,LIMA,CEM060,CEM LIMA,1,838,178,660,374,279,179,6,103,57,46,117,51,66,154,44,110,,,,150,1,149,,,,,,,244,6,238,,,,70,19,51,"14,602"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150117,LIMA,LIMA,LOS OLIVOS,CEM061,CEM LOS OLIVOS,1,346,79,267,167,108,70,1,23,15,8,70,32,38,45,8,37,,,,66,2,64,,,,,,,97,5,92,,,,45,17,28,"10,987"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50601,AYACUCHO,LUCANAS,PUQUIO,CEM062,CEM LUCANAS,1,117,27,90,72,18,27,0,17,8,9,17,4,13,32,13,19,,,,18,2,16,,,,,,,32,0,32,,,,1,0,1,"6,514"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,CEM063,CEM MADRE DE DIOS,1,288,49,239,128,92,68,0,16,10,6,52,23,29,68,4,64,,,,48,0,48,,,,,,,70,4,66,,,,34,8,26,"6,420"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150123,LIMA,LIMA,PACHACÁMAC,CEM064,CEM MANCHAY,1,257,63,194,96,79,78,4,37,15,22,61,18,43,79,18,61,,,,28,1,27,,,,,,,45,5,40,,,,7,6,1,"10,853"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,210801,PUNO,MELGAR,AYAVIRI,CEM065,CEM MELGAR,1,94,5,89,56,27,11,0,2,0,2,3,2,1,17,2,15,,,,25,0,25,,,,,,,46,1,45,,,,1,0,1,"4,624"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,40110,AREQUIPA,AREQUIPA,MIRAFLORES,CEM066,CEM MIRAFLORES,1,819,136,683,388,302,127,2,75,32,43,84,32,52,139,33,106,,,,143,3,140,,,,,,,300,13,287,,,,78,23,55,"24,917"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,CEM067,CEM MOQUEGUA,1,171,16,155,85,52,34,0,9,2,7,12,6,6,30,5,25,,,,32,0,32,,,,,,,75,3,72,,,,13,0,13,"5,040"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,CEM068,CEM MOYOBAMBA,1,246,43,203,126,44,75,1,11,5,6,42,16,26,82,14,68,,,,40,1,39,,,,,,,62,6,56,,,,9,1,8,"6,913"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,110301,ICA,NASCA,NASCA,CEM069,CEM NASCA,1,83,15,68,19,40,24,0,3,1,2,14,6,8,18,4,14,,,,14,0,14,,,,,,,25,1,24,,,,9,3,6,"1,761"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,160301,LORETO,LORETO,NAUTA,CEM070,CEM NAUTA,1,124,3,121,26,70,28,0,0,0,0,10,1,9,23,0,23,,,,35,2,33,,,,,,,56,0,56,,,,0,0,0,"5,225"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,CEM071,CEM NUEVO CHIMBOTE,1,131,28,103,102,26,3,0,20,9,11,33,10,23,25,6,19,,,,16,0,16,,,,,,,31,1,30,,,,6,2,4,"14,247"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,130601,LA LIBERTAD,OTUZCO,OTUZCO,CEM072,CEM OTUZCO,1,81,11,70,20,40,21,0,0,0,0,3,1,2,16,1,15,,,,22,0,22,,,,,,,30,1,29,,,,10,8,2,"2,278"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,190301,PASCO,OXAPAMPA,OXAPAMPA,CEM073,CEM OXAPAMPA,1,120,28,92,84,21,15,0,13,7,6,19,7,12,26,13,13,,,,16,0,16,,,,,,,44,1,43,,,,2,0,2,"3,868"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,70106,CALLAO,CALLAO,VENTANILLA,CEM074,CEM PACHACUTEC,1,289,70,219,105,120,64,0,33,16,17,68,32,36,77,14,63,,,,35,1,34,,,,,,,57,0,57,,,,19,7,12,"6,247"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,250301,UCAYALI,PADRE ABAD,PADRE ABAD,CEM075,CEM PADRE ABAD,1,97,10,87,34,38,25,0,5,4,1,9,2,7,25,2,23,,,,27,0,27,,,,,,,29,2,27,,,,2,0,2,"1,781"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CEM076,CEM SAN JUAN DE MIRAFLORES,1,232,26,206,82,78,71,1,20,6,14,30,8,22,58,6,52,,,,39,2,37,,,,,,,69,0,69,,,,16,4,12,"4,133"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50701,AYACUCHO,PARINACOCHAS,CORACORA,CEM077,CEM PARINACOCHAS,1,99,10,89,32,51,16,0,1,0,1,12,7,5,14,1,13,,,,23,0,23,,,,,,,42,1,41,,,,7,1,6,"3,412"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,190101,PASCO,PASCO,CHAUPIMARCA,CEM078,CEM PASCO,1,89,3,86,39,44,6,0,0,0,0,3,0,3,8,2,6,,,,32,0,32,,,,,,,43,0,43,,,,3,1,2,"2,699"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,50801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,CEM079,CEM PAUCAR DEL SARA SARA,1,107,21,86,51,43,13,0,8,7,1,11,3,8,11,1,10,,,,12,0,12,,,,,,,31,0,31,,,,34,10,24,"4,186"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,80910,CUSCO,LA CONVENCIÓN,PICHARI,CEM080,CEM PICHARI,1,156,18,138,69,68,19,0,13,2,11,12,5,7,24,3,21,,,,48,0,48,,,,,,,49,4,45,,,,10,4,6,"4,439"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,110501,ICA,PISCO,PISCO,CEM081,CEM PISCO,1,212,39,173,70,93,49,0,16,11,5,28,8,20,40,6,34,,,,48,2,46,,,,,,,73,9,64,,,,7,3,4,"8,997"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,200104,PIURA,PIURA,CASTILLA,CEM082,CEM PIURA,1,205,10,195,123,58,24,0,1,1,0,5,2,3,26,2,24,,,,54,2,52,,,,,,,109,1,108,,,,10,2,8,"3,439"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,CEM083,CEM PUCALLPA,1,404,43,361,152,74,178,0,14,6,8,72,15,57,140,15,125,,,,76,1,75,,,,,,,92,3,89,,,,10,3,7,"7,714"
2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL PARA LA PREVENCIÓN Y ERRADICACIÓN DE LA VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,LIN001,ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,210101,PUNO,PUNO,PUNO,CEM084,CEM PUNO,1,239,26,213,109,77,38,15,12,7,5,19,6,13,36,7,29,,,,44,0,44,,,,,,,118,4,114,,,,10,2,8,"10,821"
